E/ESCWA/ECW/2007/WG.1/INF.1,I070216,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.1/L.1,I070123,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.1/L.2,I070124,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.2/3,I070452,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.2/INF.1,I070350,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.2/L.1,I070348,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.2/L.2,I070349,"","","","","","",1,0
E/ESCWA/ECW/2007/WG.3/INF.1,"","",I070406,"","","","",1,0
E/ESCWA/ECW/2007/WG.3/L.1,"","",I070405,"","","","",1,0
E/ESCWA/ECW/2009/1,I0900272,"",I0900271,"","","","",1,1
E/ESCWA/ECW/2009/2,I0900324,"",I0900323,"","","","",1,1
E/ESCWA/ECW/2009/2/REV.1,"","",I0900517,"","","","",1,1
E/ESCWA/ECW/2009/2/REV.1/CORR.1,"","",I1000233,"","","","",1,0
E/ESCWA/ECW/2009/3,I0900518,"","","","","","",1,1
E/ESCWA/ECW/2009/IG.1/3,"","",L090365,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/4,"","",L090340,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/5,"","",I0900351,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/6,"","",L090353,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/7,"","",L090491,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/INF.1,"","",L090347,"","","","",1,0
E/ESCWA/ECW/2009/IG.1/L.2,"","",L090349,"","","","",1,0
E/ESCWA/ECW/2009/WG.3/3,"","",I1000041,"","","","",1,0
E/ESCWA/ECW/2010/1,I1000403,"","","","","","",1,1
E/ESCWA/ECW/2011/1,I1100258,"",I1100153,"","","","",1,1
E/ESCWA/ECW/2011/2,I1100238,"",I1100239,"","","","",1,1
E/ESCWA/ECW/2011/3,I1100246,"",I1100247,"","","","",1,1
E/ESCWA/ECW/2011/IG.1/3,"","",I110344,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/4,"","",I110280,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/6,"","",I110291,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/7/REPORT,"","",I120017,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/INF.1,"","",I110358,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/L.1,"","",I110279,"","","","",1,0
E/ESCWA/ECW/2011/IG.1/L.2,"","",I110277,"","","","",1,0
"E/ESCWA/ECW/2011/TECHNICAL PAPER.1","","",I1100033,"","","","",1,1
E/ESCWA/ECW/2011/WG.1/REPORT,"","",I110028,"","","","",1,0
E/ESCWA/ECW/2012/1,I1200197,"",I1200196,"","","","",1,1
"E/ESCWA/ECW/2012/TECHNICAL PAPER.2",I1200258,"",I1200257,"","","","",1,1
E/ESCWA/ECW/2013/1,I1300003,"","","","","","",1,1
E/ESCWA/ECW/2013/2,I1300228,"",I1300227,"","","","",1,1
E/ESCWA/ECW/2013/3,I1300229,"",I1300230,"","","","",1,1
E/ESCWA/ECW/2013/4,"","",I1300246,"","","","",1,1
E/ESCWA/ECW/2013/5,I1300353,"","","","","","",1,1
E/ESCWA/ECW/2013/WG.1/REPORT,"","",I130185,"","","","",1,0
E/ESCWA/ECW/2015/1,I1500070,"",I1500071,"","","","",1,1
E/ESCWA/ECW/2015/3,"","",I1600002,"","","","",1,1
"E/ESCWA/ECW/2015/TECHNICAL PAPER.1",I1500039,"","","","","","",1,1
"E/ESCWA/ECW/2015/TECHNICAL PAPER.2","","",I1500090,"","","","",1,1
"E/ESCWA/ECW/2015/TECHNICAL PAPER.3","","",I1500156,"","","","",1,1
"E/ESCWA/ECW/2015/TECHNICAL PAPER.4",I1600097,"","","","","","",1,1
E/ESCWA/ECW/2016/PAMPHLET.1,I1600195,"",I1600196,"","","","",1,1
E/ESCWA/EDGD/2008/1,I0800024,"",I0800023,"","","","",1,1
E/ESCWA/EDGD/2008/2,I0800100,"",I0800099,"","","","",1,1
E/ESCWA/EDGD/2008/3,I0800343,"",I0800342,"","","","",1,1
E/ESCWA/EDGD/2008/4,I0800438,"",I0800439,"","","","",1,1
E/ESCWA/EDGD/2008/4/REV.1,I0800216,"",I0800217,"","","","",1,1
E/ESCWA/EDGD/2008/5,I0800441,"",I0800440,"","","","",1,1
E/ESCWA/EDGD/2008/6,I0800443,"",I0800444,"","","","",1,1
E/ESCWA/EDGD/2008/L.3,I0800144,"",I0800145,I0800052,"","","",1,1
E/ESCWA/EDGD/2009/1,I0900163,"",I0900162,"","","","",1,1
E/ESCWA/EDGD/2009/2,I0900185,"",I0900184,"","","","",1,1
E/ESCWA/EDGD/2009/3,I0900234,"","","","","","",1,1
E/ESCWA/EDGD/2009/4,I0900274,"",I0900273,"","","","",1,1
E/ESCWA/EDGD/2009/5,I0900475,"","","","","","",1,1
E/ESCWA/EDGD/2009/6/REPORT,I1000184,"",I1000185,"","","","",1,1
E/ESCWA/EDGD/2009/7,I0900556,"","","","","","",1,1
E/ESCWA/EDGD/2009/IG.1/8,"","",I090248,"","","","",1,0
E/ESCWA/EDGD/2009/IG.2/7,"","",L090270,"","","","",1,0
E/ESCWA/EDGD/2009/IG.2/INF.1,"","",L090209,"","","","",1,0
E/ESCWA/EDGD/2009/IG.2/L.1,"","",L090125,"","","","",1,0
E/ESCWA/EDGD/2009/IG.2/L.2,"","",L090127,"","","","",1,0
E/ESCWA/EDGD/2010/2,I1000273,"","","","","","",1,1
E/ESCWA/EDGD/2010/3,I1000300,"",I1000299,"","","","",1,1
E/ESCWA/EDGD/2010/IG.1/3,"","",I1000059,"","","","",1,0
E/ESCWA/EDGD/2010/IG.1/6,"","",I1000055,"","","","",1,0
E/ESCWA/EDGD/2010/IG.1/INF.1,"","",I1000031,"","","","",1,0
E/ESCWA/EDGD/2010/IG.1/L.1,"","",I100033,"","","","",1,0
E/ESCWA/EDGD/2010/IG.1/L.2,"","",I100035,"","","","",1,0
E/ESCWA/EDGD/2011/1,I1100037,"",I1100036,"","","","",1,1
E/ESCWA/EDGD/2011/1/MANUAL,I1100156,"","","","","","",1,1
E/ESCWA/EDGD/2011/3,"","",I1100315,"","","","",1,1
E/ESCWA/EDGD/2011/4,"","",I1100201,"","","","",1,1
E/ESCWA/EDGD/2011/5,I1100341,"",I1100286,"","","","",1,1
E/ESCWA/EDGD/2011/7,I1100380,"",I1200012,"","","","",1,1
E/ESCWA/EDGD/2011/8,I1100383,"",I1100382,"","","","",1,1
E/ESCWA/EDGD/2011/IG.1/3,"","",I110082,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/4,"","",I110078,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/4(PARTII),"","",I110076,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/4(PARTI),"","",I110071,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/5,"","",I110073,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/5(PARTIII),"","",I110100,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/5(PARTII),"","",I110084,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/5(PARTI),"","",I110106,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/6,"","",I110069,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/7/REPORT,"","",L110211,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/INF.1,"","",I110040,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/INF.2,"","",I110103,"","","","",1,0
E/ESCWA/EDGD/2011/IG.1/L.1,"","",I110042,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/3,"","",I110233,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/4,"","",L110173,"","","","",1,0
"E/ESCWA/EDGD/2011/IG.2/4(PART III)","","",L110177,"","","","",1,0
"E/ESCWA/EDGD/2011/IG.2/4(PART II)","","",L110175,"","","","",1,0
"E/ESCWA/EDGD/2011/IG.2/4(PART I)","","",L110183,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/5,"","",L110182,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/6,"","",L110171,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/INF.1,"","",L110193,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/INF.2,"","",L110219,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/L.1,"","",L110195,"","","","",1,0
E/ESCWA/EDGD/2011/IG.2/L.2,"","",L110197,"","","","",1,0
"E/ESCWA/EDGD/2011/TECHNICAL PAPER.3","","",I1100200,"","","","",1,1
E/ESCWA/EDGD/2011/WG.1/REPORT,"","",I110089,"","","","",1,0
E/ESCWA/EDGD/2011/WG.2/REPORT,"","",I110104,"","","","",1,0
E/ESCWA/EDGD/2011/WG.4/REPORT,I1100137,"",I1100138,"","","","",1,1
E/ESCWA/EDGD/2011/WP.1,"","",I1100049,"","","","",1,1
E/ESCWA/EDGD/2011/WP.2,"","",I1100292,"","","","",1,1
E/ESCWA/EDGD/2012/1,"","",L120114,"","","","",1,0
E/ESCWA/EDGD/2012/1,I1200115,"",I1200114,"","","","",1,1
E/ESCWA/EDGD/2012/2,I1200163,"",I1200162,"","","","",1,1
E/ESCWA/EDGD/2012/3,I1200176,"",I1200175,"","","","",1,1
E/ESCWA/EDGD/2012/5,I1200246,"",I1200247,"","","","",1,1
E/ESCWA/EDGD/2012/IG.1/6,"","",I120064,"","","","",1,0
E/ESCWA/EDGD/2012/IG.1/INF.1,"","",I120011,"","","","",1,0
E/ESCWA/EDGD/2012/IG.1/L.1,"","",I120007,"","","","",1,0
E/ESCWA/EDGD/2012/IG.1/L.2,"","",I120009,"","","","",1,0
E/ESCWA/EDGD/2012/WP.1,I1200141,"","","","","","",1,1
E/ESCWA/EDGD/2013/1,I1300207,"",I1300206,"","","","",1,1
E/ESCWA/EDGD/2013/1/SUMMARY,I1300209,"",I1300208,"","","","",1,1
E/ESCWA/EDGD/2013/3,I1300142,"",I1300141,"","","","",1,1
E/ESCWA/EDGD/2014/1/SUMMARY,I1400116,"",I1400117,"","","","",1,1
E/ESCWA/EDGD/2014/2,I1400202,"",I1400203,"","","","",1,1
E/ESCWA/EDGD/2014/3,I1400207,"",I1400208,"","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/3(PART II)",I1400233,"","","","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/3(PART I)",I1400232,"","","","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/4(PART II)",I1400234,"","","","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/4(PART I)",I1400231,"","","","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/5(PART II)",I1400375,"",I1400376,"","","","",1,1
"E/ESCWA/EDGD/2014/IG.1/5(PART I)",I1400230,"","","","","","",1,1
E/ESCWA/EDGD/2014/IG.1/6,I1400261,"","","","","","",1,1
E/ESCWA/EDGD/2014/IG.1/7,I1400256,"",I1400257,"","","","",1,1
E/ESCWA/EDGD/2014/IG.1/CRP.1,I1400322,"","","","","","",1,1
E/ESCWA/EDGD/2014/IG.1/CRP.3,I1500044,"","","","","","",1,1
E/ESCWA/EDGD/2014/IG.1/INF.1,I1400364,"",I1400320,"","","","",1,1
E/ESCWA/EDGD/2014/IG.1/L.1,I1400228,"",I1400317,"","","","",1,1
E/ESCWA/EDGD/2014/IG.1/L.2,I1400229,"",I1400318,"","","","",1,1
E/ESCWA/EDID/2015/2,I1500326,"",I1500327,"","","","",1,1
E/ESCWA/EDID/2015/4,"","",I1500395,"","","","",1,1
E/ESCWA/EDID/2015/IG.1/9,I1500215,"",I1500216,"","","","",1,1
E/ESCWA/EDID/2015/IG.2/9/REPORT,I1500509,"",I1600163,"","","","",1,1
E/ESCWA/EDID/2015/IG.3/3,I1500441,"",I1500442,"","","","",1,1
"E/ESCWA/EDID/2015/IG.3/3(PART IV)",I1500458,"","","","","","",1,1
"E/ESCWA/EDID/2015/IG.3/4(PART I)",I1500451,"",I1500452,"","","","",1,1
E/ESCWA/EDID/2015/IG.3/5,I1500439,"","","","","","",1,1
E/ESCWA/EDID/2016/1,I1600180,"",I1600181,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/3,I1600345,"",I1600346,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/3(PART III)",I1700010,"","","","","","",1,1
"E/ESCWA/EDID/2016/IG.1/3(PART II)",I1600328,"",I1600329,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/3(PART I)",I1600222,"",I1600223,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/4,I1600343,"",I1600344,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/4(PART III)",I1700035,"","","","","","",1,1
"E/ESCWA/EDID/2016/IG.1/4(PART II)",I1600315,"",I1600316,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/4(PART IV)",I1700017,"","","","","","",1,1
"E/ESCWA/EDID/2016/IG.1/4(PART I)",I1600224,"",I1600225,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/5,I1600353,"",I1600354,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/5(PART II)",I1700002,"",I1700003,"","","","",1,1
"E/ESCWA/EDID/2016/IG.1/5(PART I)",I1600313,"",I1600314,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/6,I1600341,"",I1600342,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/7/REPORT,I1700107,"",I1700108,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/INF.1,I1700025,"",I1700026,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/INF.2,I1700033,"",I1700032,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/L.1,I1600249,"",I1600250,"","","","",1,1
E/ESCWA/EDID/2016/IG.1/L.2,I1600220,"",I1600221,"","","","",1,1
E/ESCWA/ED/1995/1,"","",I9500064,"","","","",1,1
E/ESCWA/ED/1995/10,I9800059,"","","","","","",1,1
E/ESCWA/ED/1995/11,I9600043,"","","","","","",1,1
E/ESCWA/ED/1995/2,I9500163,"",I9500140,"","","","",1,1
E/ESCWA/ED/1995/3,I9600087,"",I9500452,"","","","",1,1
E/ESCWA/ED/1995/3/ADD.1,I9600288,"",I9600007,"","","","",1,1
E/ESCWA/ED/1995/5,"","",I9600188,"","","","",1,1
E/ESCWA/ED/1995/5/ADD.1,"","",I9600189,"","","","",1,1
E/ESCWA/ED/1995/5/ADD.1/SUPPL.1,"","",I9600289,"","","",""﻿,1,1
E/ESCWA/ED/1995/5/ADD.2,"","",I9600190,"","","","",1,1
E/ESCWA/ED/1995/5/ADD.3,"","",I9600193,"","","","",1,1
E/ESCWA/ED/1995/5/ADD.4,"","",I9600191,"","","","",1,1
E/ESCWA/ED/1995/5/ADD.5,"","",I9600192,"","","","",1,1
E/ESCWA/ED/1995/6,I9700482,"",I9500555,"","","","",1,1
E/ESCWA/ED/1995/7/REV.1,I9600218,"","","","","","",1,1
E/ESCWA/ED/1995/8,"","",I9500579,"","","","",1,1
E/ESCWA/ED/1995/9/REV.1,"","",I9600121,"","","","",1,1
E/ESCWA/ED/1996/1,I9600203,"","","","","","",1,1
E/ESCWA/ED/1996/1/REV.1,"","",I9600145,"","","","",1,1
E/ESCWA/ED/1996/2,I9800016,"",I9600433,"","","","",1,1
E/ESCWA/ED/1996/2/SUPPL.1,"","",I9600184,"","","","",1,1
E/ESCWA/ED/1996/2/SUPPL.2,"","",I9600185,"","","","",1,1
E/ESCWA/ED/1996/2/SUPPL.3,"","",I9600186,"","","","",1,1
E/ESCWA/ED/1996/3,"","",I960269,"","","","",1,0
E/ESCWA/ED/1996/3/ADD.1,I9700436,"",I9700022,"","","","",1,1
E/ESCWA/ED/1996/3/REV.1,I9700105,"",I9600396,"","","","",1,1
E/ESCWA/ED/1996/4,"","",I9700091,"","","","",1,1
E/ESCWA/ED/1996/5,"","",I9600492,"","","","",1,1
E/ESCWA/ED/1996/ADD.1,I9700436,"","","","","","",1,1
E/ESCWA/ED/1997/10,"","",I9800037,"","","","",1,1
E/ESCWA/ED/1997/11,"","",I9800038,"","","","",1,1
E/ESCWA/ED/1997/12,"","",I9800041,"","","","",1,1
E/ESCWA/ED/1997/13,"","",I9800042,"","","","",1,1
E/ESCWA/ED/1997/14,"","",I9800045,"","","","",1,1
E/ESCWA/ED/1997/15,"","",I9900262,"","","","",1,1
E/ESCWA/ED/1997/16,"","",I9700763,"","","","",1,1
E/ESCWA/ED/1997/1/REV.1,I9700378,"",I9700408,"","","","",1,1
E/ESCWA/ED/1997/2,I9800163,"",I9700390,"","","","",1,1
E/ESCWA/ED/1997/2/ADD.1,I9800208,"",I9800022,"","","","",1,1
E/ESCWA/ED/1997/3,I0200292,"",I9700490,"","","","",1,1
E/ESCWA/ED/1997/3(A),I0200292,"","","","","","",1,1
E/ESCWA/ED/1997/4,I9600758,"",I9600758,"","","","",1,1
E/ESCWA/ED/1997/5,"","",I9800029,"","","","",1,1
E/ESCWA/ED/1997/6,I0000509,"",I9800033,"","","","",1,1
E/ESCWA/ED/1997/6/SUPPL.1,"","",I9700613,"","","","",1,1
E/ESCWA/ED/1997/7,"","",I9800035,"","","","",1,1
E/ESCWA/ED/1997/8,"","",I9800036,"","","","",1,1
E/ESCWA/ED/1997/9,"","",I9700670,"","","","",1,1
E/ESCWA/ED/1998/4,I9800162,"",I9800090,"","","","",1,1
E/ESCWA/ED/1998/5,I9900728,"",I9800201,"","","","",1,1
E/ESCWA/ED/1998/5/ADD.1,I0100141,"",I0000369,"","","","",1,1
E/ESCWA/ED/1998/6,I9800531,"",I9800531,"","","","",1,1
E/ESCWA/ED/1998/7,I0100443,"",I9900076,"","","","",1,1
E/ESCWA/ED/1999/10,I9900701,"","","","","","",1,1
E/ESCWA/ED/1999/11,"","",I9900766,"","","","",1,1
E/ESCWA/ED/1999/12,"","",I9900957,"","","","",1,1
E/ESCWA/ED/1999/13,I0000125,"",I9900779,"","","","",1,1
E/ESCWA/ED/1999/14,"","",I9900805,"","","","",1,1
E/ESCWA/ED/1999/15,"","",I0000058,"","","","",1,1
E/ESCWA/ED/1999/16,"","",I0100068,"","","","",1,1
E/ESCWA/ED/1999/17,"","",I0000057,"","","","",1,1
E/ESCWA/ED/1999/18,"","",I0000174,"","","","",1,1
E/ESCWA/ED/1999/19,I0000719,"",I0000033,"","","","",1,1
E/ESCWA/ED/1999/2,"","",I9900090,"","","","",1,1
E/ESCWA/ED/1999/20,I9901186,"",I9901178,"","","","",1,1
E/ESCWA/ED/1999/21,"","",I9901183,"","","","",1,1
E/ESCWA/ED/1999/22,"","",I9901185,"","","","",1,1
E/ESCWA/ED/1999/23,"","",I9901222,"","","","",1,1
E/ESCWA/ED/1999/24,"","",I0000050,"","","","",1,1
E/ESCWA/ED/1999/25,"","",I0000006,"","","","",1,1
E/ESCWA/ED/1999/2/CORR.1,"","",I020099,"","","","",1,0
E/ESCWA/ED/1999/3,"","",I9900093,"","","","",1,1
E/ESCWA/ED/1999/4,I9900094,"","","","","","",1,1
E/ESCWA/ED/1999/5,I0000126,"",I9900313,"","","","",1,1
E/ESCWA/ED/1999/5/ADD.1,"","",I9900903,"","","","",1,1
E/ESCWA/ED/1999/6,"","",I9901214,"","","","",1,1
E/ESCWA/ED/1999/7,I9900476,"",I9900475,"","","","",1,1
E/ESCWA/ED/1999/7/ADD.1,"","",I990961,"","","","",1,0
E/ESCWA/ED/1999/8,I9901167,"",I9900545,"","","","",1,1
E/ESCWA/ED/1999/9,I9900690,"","","","","","",1,1
E/ESCWA/ED/1999/WG.1/10,"","",I9901052,"","","","",1,0
E/ESCWA/ED/1999/WG.1/2,"","",I991028,"","","","",1,0
E/ESCWA/ED/1999/WG.1/3,"","",I991027,"","","","",1,0
E/ESCWA/ED/1999/WG.1/4,"","",I9901031,"","","","",1,0
E/ESCWA/ED/1999/WG.1/5,"","",I991032,"","","","",1,0
E/ESCWA/ED/1999/WG.1/6,"","",I9901029,"","","","",1,0
E/ESCWA/ED/1999/WG.1/7,"","",I991026,"","","","",1,0
E/ESCWA/ED/1999/WG.1/8,"","",I9901050,"","","","",1,0
E/ESCWA/ED/1999/WG.1/9,"","",I991051,"","","","",1,0
E/ESCWA/ED/1999/WG.1/L.1,"","",I991048,"","","","",1,0
E/ESCWA/ED/2000/1,I0000147,"",I0000146,"","","","",1,1
E/ESCWA/ED/2000/2,"","",I0000250,"","","","",1,1
E/ESCWA/ED/2000/2/ADD.1,I0100883,"",I0100030,"","","","",1,1
E/ESCWA/ED/2000/3,"","",I0100038,"","","","",1,1
E/ESCWA/ED/2000/3,"","",I0100038,"","","","",1,1
E/ESCWA/ED/2000/3(A),I0200326,"","","","","","",1,1
E/ESCWA/ED/2000/4,I0100194,"",I0100429,"","","","",1,1
E/ESCWA/ED/2000/4(A),I0100194,"","","","","","",1,1
E/ESCWA/ED/2000/5,I0000730,"",I0000730,"","","","",1,1
E/ESCWA/ED/2000/6,"","",I010192,"","","","",1,0
E/ESCWA/ED/2000/6,I0100192,"","","","","","",1,1
E/ESCWA/ED/2000/7,I0300175,"",I0100243,"","","","",1,1
E/ESCWA/ED/2000/7(A),I0300175,"","","","","","",1,1
E/ESCWA/ED/2000/8,"","",I0100178,"","","","",1,1
E/ESCWA/ED/2000/9,"","",I0100207,"","","","",1,1
E/ESCWA/ED/2000/WG.1/10,"","",I000622,"","","","",1,0
E/ESCWA/ED/2000/WG.1/11,"","",I000623,"","","","",1,0
E/ESCWA/ED/2000/WG.1/12,"","",I000635,"","","","",1,0
E/ESCWA/ED/2000/WG.1/13,"","",I000636,"","","","",1,0
E/ESCWA/ED/2000/WG.1/14,I000650,"","","","","","",1,0
E/ESCWA/ED/2000/WG.1/15,"","",I000651,"","","","",1,0
E/ESCWA/ED/2000/WG.1/16,I000652,"","","","","","",1,0
E/ESCWA/ED/2000/WG.1/17,I000657,"","","","","","",1,0
E/ESCWA/ED/2000/WG.1/18,"","",I0000658,"","","","",1,1
E/ESCWA/ED/2000/WG.1/19,I000659,"","","","","","",1,0
E/ESCWA/ED/2000/WG.1/2,"","",I000568,"","","","",1,0
E/ESCWA/ED/2000/WG.1/3,"","",I000569,"","","","",1,0
E/ESCWA/ED/2000/WG.1/4,"","",I000574,"","","","",1,0
E/ESCWA/ED/2000/WG.1/5,"","",I000571,"","","","",1,0
E/ESCWA/ED/2000/WG.1/6,"","",I000572,"","","","",1,0
E/ESCWA/ED/2000/WG.1/6,"","",I000572,"","","","",1,0
E/ESCWA/ED/2000/WG.1/6,"","",I000572,"","","","",1,0
E/ESCWA/ED/2000/WG.1/7,"","",I000573,"","","","",1,0
E/ESCWA/ED/2000/WG.1/8,"","",I000619,"","","","",1,0
E/ESCWA/ED/2000/WG.1/9,"","",I000621,"","","","",1,0
E/ESCWA/ED/2000/WG.1/L.1,"","",I000637,"","","","",1,0
E/ESCWA/ED/2001/1,I0100769,"",I0100035,"","","","",1,1
E/ESCWA/ED/2001/10,"","",I0100716,"","","","",1,1
E/ESCWA/ED/2001/11,I0300415,"",I0100791,"","","","",1,1
E/ESCWA/ED/2001/11,"","",I010791,"","","","",1,0
E/ESCWA/ED/2001/12,"","",I0100862,"","","","",1,1
E/ESCWA/ED/2001/13,"","",I0100922,"","","","",1,1
E/ESCWA/ED/2001/14,"","",I0100923,"","","","",1,1
E/ESCWA/ED/2001/15,I011029,"","","","","","",1,0
E/ESCWA/ED/2001/15,I0101029,"",I0100940,"","","","",1,1
E/ESCWA/ED/2001/17,I0200332,"",I0100954,"","","","",1,1
E/ESCWA/ED/2001/17,"","",I010954,"","","","",1,0
E/ESCWA/ED/2001/18,I0100988,"",I0100988,"","","","",1,1
E/ESCWA/ED/2001/19,"","",I0200010,"","","","",1,1
E/ESCWA/ED/2001/1(A),I0100769,"","","","","","",1,1
E/ESCWA/ED/2001/2,I0300392,"",I0100071,"","","","",1,1
E/ESCWA/ED/2001/21,"","",I0200102,"","","","",1,1
E/ESCWA/ED/2001/3,"","",I010088,"","","","",1,0
E/ESCWA/ED/2001/3,I0100818,"",I0100088,"","","","",1,1
E/ESCWA/ED/2001/4,"","",I0100103,"","","","",1,1
E/ESCWA/ED/2001/5,I0100596,"",I010421,"","","","",1,1
E/ESCWA/ED/2001/5,I0100596,"",I0100421,"","","","",1,1
E/ESCWA/ED/2001/6,"","",I0100540,"","","","",1,1
E/ESCWA/ED/2001/7,I0100703,"",I0100562,"","","","",1,1
E/ESCWA/ED/2001/7/ADD.1,"","",I0100733,"","","","",1,1
E/ESCWA/ED/2001/8,"","",I0100635,"","","","",1,1
E/ESCWA/ED/2001/9,I0100701,"","","","","","",1,1
E/ESCWA/ED/2001/IG.1/3,"","",N010276,"","","","",1,0
E/ESCWA/ED/2001/IG.1/4,"","",N010275,"","","","",1,0
E/ESCWA/ED/2001/IG.1/5,N010327,"","","","","","",1,0
E/ESCWA/ED/2001/IG.1/L.1,N010350,"","","","","","",1,0
E/ESCWA/ED/2001/IG.1/L.2,N010351,"","","","","","",1,0
E/ESCWA/ED/2001/WG.1/2,"","",I010568,"","","","",1,0
E/ESCWA/ED/2001/WG.1/3,"","",I010569,"","","","",1,0
E/ESCWA/ED/2001/WG.1/4,"","",I010570,"","","","",1,0
E/ESCWA/ED/2001/WG.1/4,"","",I010570,"","","","",1,0
E/ESCWA/ED/2001/WG.1/4,"","",I010570,"","","","",1,0
E/ESCWA/ED/2001/WG.1/5,"","",I010571,"","","","",1,0
E/ESCWA/ED/2001/WG.1/6,"","",I010575,"","","","",1,0
E/ESCWA/ED/2001/WG.1/7,"","",I010576,"","","","",1,0
E/ESCWA/ED/2001/WG.1/8,"","",I010582,"","","","",1,0
E/ESCWA/ED/2001/WG.1/9,"","",I010583,"","","","",1,0
E/ESCWA/ED/2001/WG.2/10,"","",I010756,"","","","",1,0
E/ESCWA/ED/2001/WG.2/11,"","",I010760,"","","","",1,0
E/ESCWA/ED/2001/WG.2/2,"","",I010706,"","","","",1,0
E/ESCWA/ED/2001/WG.2/3,"","",I010731,"","","","",1,0
E/ESCWA/ED/2001/WG.2/4,"","",I010732,"","","","",1,0
E/ESCWA/ED/2001/WG.2/5,"","",I010743,"","","","",1,0
E/ESCWA/ED/2001/WG.2/6,"","",I010744,"","","","",1,0
E/ESCWA/ED/2001/WG.2/7,"","",I010747,"","","","",1,0
E/ESCWA/ED/2001/WG.2/8,"","",I010754,"","","","",1,0
E/ESCWA/ED/2001/WG.2/9,"","",I010755,"","","","",1,0
E/ESCWA/ED/2001/WG.3/10,"","",I010763,"","","","",1,0
E/ESCWA/ED/2001/WG.3/2,"","",I010746,"","","","",1,0
E/ESCWA/ED/2001/WG.3/3,"","",I010748,"","","","",1,0
E/ESCWA/ED/2001/WG.3/4,"","",I010749,"","","","",1,0
E/ESCWA/ED/2001/WG.3/5,"","",I010750,"","","","",1,0
E/ESCWA/ED/2001/WG.3/6,"","",I010751,"","","","",1,0
E/ESCWA/ED/2001/WG.3/7,I010752,"","","","","","",1,0
E/ESCWA/ED/2001/WG.3/8,I010753,"","","","","","",1,0
E/ESCWA/ED/2001/WG.4/10,"","",I010786,"","","","",1,0
E/ESCWA/ED/2001/WG.4/11,"","",I010787,"","","","",1,0
E/ESCWA/ED/2001/WG.4/12,"","",I010788,"","","","",1,0
E/ESCWA/ED/2001/WG.4/2,"","",I010773,"","","","",1,0
E/ESCWA/ED/2001/WG.4/3,"","",I010774,"","","","",1,0
E/ESCWA/ED/2001/WG.4/4,"","",I010776,"","","","",1,0
E/ESCWA/ED/2001/WG.4/5,"","",I010781,"","","","",1,0
E/ESCWA/ED/2001/WG.4/5,"","",I010781,"","","","",1,0
E/ESCWA/ED/2001/WG.4/5,"","",I010781,"","","","",1,0
