552356,,E/ESCWA/GRID/2004/IG.1/L.1,"Provisional agenda :; Economic and Social Commission for Western Asia, Committee on Transport, 5th session, Beirut, 2-4 March 2004",
552357,,E/ESCWA/GRID/2004/IG.1/4/Rev.1,Review of the programme of work for the biennium 2004-2005 in the field of transport,
552358,,E/ESCWA/GRID/2004/IG.1/3(PartII),Review of transport-related action taken since the 4th session of the Committee on Transport :; progress made in implementing the activities covered by the regular programme budget for the biennium 2002-2003 ; consultancy services and technical cooperation ; activities funded by extra-budgetary resources,
552360,,E/ESCWA/GRID/2004/IG.1/3,Review of transport-related action taken since the 4th session of the Committee on Transport,
552362,,E/ESCWA/GRID/2004/IG.1/L.2,"Proposed organization of work :; Economic and Social Commission for Western Asia, Committee on Transport, 5th session, Beirut, 2-4 March 2004",
552363,,E/ESCWA/GRID/2004/IG.1/5,Taqrir 'an al-ta'dilat al-waridah fi miswadat muthakarat al-tfahum bisha`n al-ta'awun al-mustarak fi majal al-naql al-bahri fil-Mashreq al-'Arabi (E/ESCWA/TRANS/2002/4/Rev.4),
552364,,E/ESCWA/GRID/2004/IG.1/6,"Other business :; Economic and Social Commission for Western Asia, Committee on Transport, 5th session, Beirut, 2-4 March 2004",
552366,,E/ESCWA/SCU/2004/IG.1/L.1,"Provisional agenda :; Economic and Social Commission for the Western Asia, Statistical Committee, 6th session, Beirut, 6-8 October 2004",
552367,,E/ESCWA/SCU/2004/IG.1/L.2,"Proposed organization of work :; Economic and Social Commission for Western Asia, Statistical Committee, 6th session, Beirut, 6-8 October 2004",
552368,,E/ESCWA/SCU/2004/IG.1/L.1/Add.1/,"Annotated provisional agenda :; Economic and Social Commission for the Western Asia, Statistical Committee, 6th session, Beirut, 6-8 October 2004",
552369,,E/ESCWA/SCU/2004/IG.1/3,Improving statistics and national capacity-building,
552370,,E/ESCWA/SCU/2004/IG.1/6,"Report :; the Statistical Committee on its 6th session, Beirut, 6-8 October 2004",
552371,,E/ESCWA/SCU/2004/IG.1/3/Add.1,Improving statistics and national capacity-building :; information society indicators in the countries of Western Asia,
552372,,E/ESCWA/SCU/2004/IG.1/4,Review of statistical work carried out since the 5th session of the Statistical Committee,
552374,,E/ESCWA/SCU/2004/IG.1/4(PartII),Review of statistical work carried out since the 5th session of the Statistical Committee :; progress made in implementing statistics-related activities in the period between the 5th and 6th sessions of the Statistical Committee,
552375,,E/ESCWA/SCU/2004/IG.1/4(PartIII),Review of statistical work carried out since the 5th session of the Statistical Committee :; the outcome of the self-evaluation of the project on strengthening statistical capacity in the ESCWA region,
552376,,E/ESCWA/SCU/2004/IG.1/5,Proposed strategic framework for the ESCWA programme of work for the biennium 2006-2007 in the field of statistics,
552377,,E/ESCWA/DOC/29,English and Arabic documents issued by ESCWA from 1 January 2004 to 31 December 2004 =; al-Wata`iq al-Inkliziyah wa-al-'Arabiyah al-sadirah 'an al-Al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li-Gharbi Assiyah min 1 Kanoun al-Thani/Yanair ila 31 Kanoun al-Awal/Decambar 2004,http://digitallibrary.un.org/record/552377/files/E_ESCWA_DOC_29-EN.pdf
552378,,E/ESCWA/SCU/2004/3,"Al-Ahdaf al-Inma'iyah lil-Alfiyah fi mantiqat al-Iskwa :; taqrir 'an al-taqadum al-muhraz, 2004",http://digitallibrary.un.org/record/552378/files/E_ESCWA_SCU_2004_3-AR.pdf
552380,,E/ESCWA/EAD/2004/5,Development and institutional reform of financial markets :; issues and policy options for the ESCWA region,http://digitallibrary.un.org/record/552380/files/E_ESCWA_EAD_2004_5-AR.pdf; http://digitallibrary.un.org/record/552380/files/E_ESCWA_EAD_2004_5-EN.pdf
552905,,E/ESCWA/SDD/2004/WG.4/2,"A framework for Palestinian socio-economic development under current conditions /; by Ministry of Planning, Palestinian National Authority",
552906,,E/ESCWA/SDD/2004/WG.4/1,"Hahwa ru`iyah tanmawiyah Filistiniyah /; i'dad, Wizarat al-Takhtit",
552907,,E/ESCWA/SDD/2004/WG.4/3,Khalfiyah 'amah 'an al-awda' al-iqtisadiyah wal-ijtima'iyah fil-aradi al-Filistiniyah /; i'dad Naser Abdel Karim,
552908,,E/ESCWA/SDD/2004/WG.4/4,"I'adat rabt al-iqtisad al-Filistini bi-muhitihi al-'Arabi / i'dad, Samir Abdallah",
552909,,E/ESCWA/SDD/2004/WG.4/5,Linking aid to development in the current Palestinian situation /; by Fadle Mustafa Naqib,
552910,,E/ESCWA/SDD/2004/WG.4/6,"Al-'Ilaqat al-tijariyah al-Filistiniyah-al-'Arabiyah min wijhat nathar al-qita' al-khas /; i'dad, Markiz al-tijarah al-Filistini (PALTRADE)",
552911,,E/ESCWA/SDD/2004/WG.4/7,"Ru`iyah awsa' li-dawr al-munathamat al-ahliyah al-filistiniyah fi-'amaliyat al-tanmiyah :; Waraqat mafahim /; i'dad, Izzat Abdel-Hadi",
552912,,E/ESCWA/SDD/2004/WG.4/7/summary,A broader concept of the role of Palestinian non-governmental organizations in the development process :; executive summary /; by Izzat Abdul Hadi,
552914,,E/ESCWA/SDD/2004/WG.4/8,Al-Mar`ah al-Filistiniyah wa-awlawiyat al-tanmiyah :; 'ru`iyah lil-musharakah /; i'dad Wizarat shu`un al-mar`ah,
552915,,E/ESCWA/SDD/2004/WG.4/9,"Awlawiyat al-'amal al-tanmawi fi al-qita'at al-iqtisadiyah wal-ijtima'iyah fil-aradi al-Filistiniyah al-muhtalah :; ""mulakhas tanfithi"" /; i'dad, wizarat al-Takhtit",
552916,,E/ESCWA/SDD/2004/WG.4/11,"I'adat ta`hil wa-tanmiyat al-qita' al-zira'i fi Filistin /; i'dad, Wizarat al-Zira'ah",
552917,,E/ESCWA/SDD/2004/WG.4/10,"Awlawiyat al-'amal al-tanmawi fi al-qita'at al-iqtisadiyah fil-aradi al-Filistiniyah al-muhtalah : ; i'dad, Wizarat al-Takhtit",
552918,,E/ESCWA/SDD/2004/WG.4/12,"Waqi' al-sina'ah wa-afaqiha fi Filistin /; i'dad, Wizarat al-Iqtisad al-Watani",
552919,,E/ESCWA/SDD/2004/WG.4/13,"Awlawiyat al-'amal al-tanmawi fi al-qita`at al-ijtima'iyah fil-ard al-Filistiniyah al-muhtalah / ; i'dad, Wizarat al-Takhtit",
552920,,E/ESCWA/SDD/2004/WG.4/14,"Itar al-'amal al-mustaqbali lil-ta'lim al-Filistini :; ""muqtarah lil-niqash"" /; i'dad, Wizarat al-Tarbiyah wa-Ta'lim al-'Ali",
552921,,E/ESCWA/SDD/2004/WG.4/15,Waqi' al-himaiyah al-ijtima'iyah fi Filistine /; i'dad Wizarat al-Shu`un al-Ijtima'iyah,
552922,,E/ESCWA/SDD/2004/WG.4/16,"Qita' al-'amal fi- Filistin :; al-khasa`is wal-tahadiyat wal-afaq al-tanmawiyah /; i'dad, Wizarat al-'Amal",
552923,,E/ESCWA/SDD/2004/WG.4/17,"Children situation in Palestine /; by National Secretariat of the Palestinian Child, Ministry of Planning",
552924,,E/ESCWA/SDD/2004/WG.4/18,Awlawiyat al-'amal al-tanmawi fi qita' al-buniyah al-tahtiyah fi al-ard al-Filistiniyah al-muhtalah /; i'dad Wizarat al-Takhtit,
552925,,E/ESCWA/SDD/2004/WG.4/19,Al-Hai`at al-mahaliyah al-Filistiniyah : ; 'amaluhah wa dawruhah al-tanmawii fi Filistin / ; i'dad Wizarat al-Hukm al-Mahali,
552926,,E/ESCWA/SDD/2004/WG.4/20,I'adat al-ta`hiil wal-tanmiyah li-qita' al-taqah al-kahruba`iyah fi Filistin /; i'dad Sultat al-Taqah wal-Mawarid al-Tabi'iyah,
552927,,E/ESCWA/SDD/2004/WG.4/21,"Qita' al-iskan wal-buniyah al-asassiyah fil-mantiq al-Filistiniyah /; i'dad, Wizarat al-Ashghal al-'Amah wal-Iskan al-Hadari",
552928,,E/ESCWA/SDD/2004/WG.4/22,The Arab-International Forum on Rehabilitation and Development in the Occupied Palestinian Territory :; Towards an Independent State : outcome,
553275,,E/ESCWA/SCU/2004/1,Al-majmu'ah al-ihsa`iyah li-mantiqat Al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li-Gharbi Assiyah. ; Statistical abstract of the ESCWA region 2003.; al-'adad 24 =; 24th issue,https://unp.un.org/details.aspx?entry=B05099; http://digitallibrary.un.org/record/553275/files/E_ESCWA_SCU_2004_1-AR.pdf
553377,,E/ESCWA/23/INF.3,"Information for participants :; United Nations Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005 = Ma'lumat lil-musharikin al-Umam al-Mutahidah al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li Gharbi Assiyah (al-Iskwa), al-dawrah 23, Dimashq, 9-12 Ayar/Maio 2005",http://digitallibrary.un.org/record/553377/files/E_ESCWA_23_INF.3-AR.pdf; http://digitallibrary.un.org/record/553377/files/E_ESCWA_23_INF.3-EN.pdf
553378,,E/ESCWA/SCU/2004/WG.1/L.1,"Proposed organization of work :; Economic and Social Commission for Western Asia, Expert Group Meeting on Data and Indicators to Monitor the Progress Towards Millennium Development Goals in the ESCWA Region, Beirut, 9-13 February 2004",
553379,,E/ESCWA/SCU/2004/WG.1/INF.1,"Information note :; Economic and Social Commission for the Western Asia, Expert Group Meeting on Data and Indicators to Monitor Progress Towards Millennium Development Goals in the ESCWA Region, Beirut, 9-13 February 2004",
553380,,E/ESCWA/SCU/2004/WG.1/2,Methodology for measuring poverty /; prepared by Heba El laithy,
553381,,E/ESCWA/SCU/2004/WG.1/CP.1,"Waraqah qutriyah :; Lubnan : al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li-Gharbi Assiyah : Ijtima' Khubara` hawla al-baiyant wal-mu`ashirat al-mustakhdamah li-rasd al-taqadum al-muhraz nahwa tahqiq al-ahdaf al-inma`iyah lil-alfiyah fi mantiqat al-Iskwa, Beyrouth, 9-13 Shubat/Febrair 2004",
553384,,E/ESCWA/SCU/2004/WG.1/CP.4,"Waraqah qutriyah :; Jumhuriyat al-'Iraq : al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li--Gharbi Assiyah : Ijtima' Khubara` hawla al-baiyant wal-mu`ashirat al-mustakhdamah li-rasd al-taqadum al-muhraz nahwa tahqiq al-ahdaf al-inma`iyah lil-alfiyah fi mantiqat al-Iskwa, Beyrouth, 9-13 Shubat/Febrair 2004",
553385,,E/ESCWA/SCU/2004/WG.1/CP.5,"Waraqah qutriyah :; Dawlat al-Kuwait : al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li--Gharbi Assiyah : Ijtima' Khubara` hawla al-baiyant wal-mu`ashirat al-mustakhdamah li-rasd al-taqadum al-muhraz nahwa tahqiq al-ahdaf al-inma`iyah lil-alfiyah fi mantiqat al-Iskwa, Beyrouth, 9-13 Shubat/Febrair 2004",
553395,,E/ESCWA/ICTD/2005/1,Information Society indicators,http://digitallibrary.un.org/record/553395/files/E_ESCWA_ICTD_2005_1-AR.pdf; http://digitallibrary.un.org/record/553395/files/E_ESCWA_ICTD_2005_1-EN.pdf
553398,,E/ESCWA/EAD/2005/5/Rev.1,Survey of economic and social developments in the ESCWA region 2005 :; summary,http://digitallibrary.un.org/record/553398/files/E_ESCWA_EAD_2005_5_Rev.1-AR.pdf; http://digitallibrary.un.org/record/553398/files/E_ESCWA_EAD_2005_5_Rev.1-EN.pdf
553401,,E/ESCWA/GRID/2004/5,External debt management and the debt situation in the ESCWA region :; case studies on Jordan and Lebanon,http://digitallibrary.un.org/record/553401/files/E_ESCWA_GRID_2004_5-AR.pdf; http://digitallibrary.un.org/record/553401/files/E_ESCWA_GRID_2004_5-EN.pdf
553403,,E/ESCWA/GRID/2005/1,Athar iqamit mantiqah lil-tabadul al-hur baina al-Jumhuriyah al-'Arabiyah al-Suriyah wa misr 'ala qita' al-nasij wal-malabis al-jahizah,http://digitallibrary.un.org/record/553403/files/E_ESCWA_GRID_2005_1-AR.pdf
553406,,E/ESCWA/GRID/2005/IG.1/5,"Taqrir Lajnat al-naql 'an dawratihah al-sadisah, Beyrouth, 22-24 Athar/Mars 2005",
553407,,E/ESCWA/GRID/2005/IG.2/5,"Taqrir al-lajnah al-faniyah al-ma'niyah bi-tahrir al-tijarah al-kharijiyah wal-'awlamah al-iqtisadiyah fi-buldan mintaqat al-Iskwa 'an dawratihah al-rabi'ah, Beyrouth, 7-8 Athar/Mars 2005",
553409,,E/ESCWA/SDPD/2004/IG.2/6,"Report :; the Committee on Water Resources on its 6th session, Beirut, 2-4 December 2004",
553410,,E/ESCWA/SDPD/2004/WG.2/L.1,"Provisional agenda :; Economic and Social Commission for Western Asia, Seminar on Clean Fuels and Vehicles in Western Asia and North Africa, Beirut, 17-19 March 2004",
553411,,E/ESCWA/SDPD/2004/WG.2/2,Modelling of lead emission from petrol vehicles in Palestine :; a case study for the City Center of Gaza /; Zeyad El-Ghussain,
553412,,E/ESCWA/SDPD/2004/WG.2/3,Nahwa takhfif inbi'ath al-rasas wal-kabrit min qita' al-naql al-bari fi Lubnan /; [Farid Sha'ban],
553413,,E/ESCWA/SDPD/2004/WG.2/4,Al-Itijahat li-tahqiq al-wuqud al-nathif wal-muharik al-nathif /; Hamdi Abu al-Naja,
553414,,E/ESCWA/SDPD/2004/WG.2/5,Al-Tahakum fi inbi'ath was`il al-naql :; adhwa` 'ala al-tajribah al-misriyah /; [Samir 'Atiyah al-Muwafi],
553415,,E/ESCWA/SDPD/2004/WG.2/6,Needs and actions required in the Hashemite Kingdom of Jordan for the elimination of lead in gasoline and reduction of sulfur in gasoline and diesel /; Samer Taowfiq Hatamleh,http://digitallibrary.un.org/record/553415/files/E_ESCWA_SDPD_2004_WG.2_6-EN.pdf
553453,,E/ESCWA/SDD/2004/WG.1/11/Rev.1,Al-Tarabut baina al-sukan wal-tanmiyah wal-faqr 'ala sa'id al-iqtisad al-kuli,
553465,,E/ESCWA/SDD/2004/WG.1/14,"Report :; Regional Arab Population Forum, Beirut, 19-21 November 2004",
553468,,E/ESCWA/SDD/2005/,"Qa`imat al-musharikin al-mu`aqatah :; Al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li-Gharbi Assiyah : Lajnat al-tanmiyah al-ijtima'iyah, al-dawrah al-khamisah, Beyrouth, 29-31 Athar/Mars 2005",
553473,,E/ESCWA/SDD/2004/IG.1/INF.1,"Muthakarah tawdihiyah :; Al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li-Gharbi Asiyah : Lajnat al-tanmiyah al-ijtima'iyah, al-dawrah al-khamisah, Beyrouth, 29-31 Athar/Mars 2005",
553477,,E/ESCWA/SDD/2004/IG.1/L.5,"Mashru' taqrir Lajnat al-Tanmiyah al-Ijtima'iyah 'an dawratihah 5, Beyrouth, 29-30 Athar/Mars 2005",
553478,,E/ESCWA/SDD/2004/IG.1/3,Mutaba'at tawsiyat al-dawrah 4 li-Lajnat al-Tanmiyah al-Ijtima'iyah,
553479,,E/ESCWA/SDD/2004/IG.1/4,Taqrir hawla ma tama tanifithahu fi majalat al-tanmiyah al-ijtima'iyah munthu in'iqad al-dawrah 4 li-Lajnat al-Tanmiyah al-Ijtima'iyah,
553480,,E/ESCWA/SDD/2004/IG.1/5,"Taqrir hawla al-siyasat al-ijtima'iyah fi al-Iskwa :; al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li-Gharbi Assiyah, Lajnat al-Tanmiyah al-Ijtima'iyah, al-dawrah 5, Beyrouth 29-31 Athar/Mars 2005",
553481,,E/ESCWA/SDD/2004/IG.1/6,Taqrir hawla siyasat wa-baramij al-tanmiyah al-mahaliyah fil-Iskwa,
553482,,E/ESCWA/SDD/2004/IG.1/7,Taqrir hawla al-siyasat al-sukaniyah fi buldan mantiqat Gharbi Assiyah,
553483,,E/ESCWA/SDD/2004/IG.1/8,Taqrir hawla al-tanmiyah al-hadariyahwal-iskan,
553484,,E/ESCWA/SDD/2004/IG.1/9,Taqrir hawla al-ihsa`at wal-mu`ashirat al-ijtim'iyah,
553485,,E/ESCWA/SDD/2004/IG.1/10,"Barnamij al-'amal wal-awlawiyat li-fatrat al-sanatayn 2004-2005 :; al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li-Gharbi Assiyah, Lajnat al-Tanmiyah al-Ijtima'iyah, al-dawrah 5, Beyrouth 29-31 Athar/Mars 2005",http://digitallibrary.un.org/record/553485/files/E_ESCWA_SDD_2004_IG.1_10-AR.pdf
553486,,E/ESCWA/SDD/2004/IG.1/11,"Al-Itar al-istratiji wa-barnamij al-'amal al-muqtarah li-fatrat al-sanatayn 2006-2007 fi majal al-tanmiyah :; Al-Lajnah al-Iqtisadiyah wa-al-Ijtima'iyah li-Gharbi Assiyah, Lajnat al-Tanmiyah al-Ijtima'iyah, al-dawrah 5, Beyrouth 29-31 Athar /Mars 2005",http://digitallibrary.un.org/record/553486/files/E_ESCWA_SDD_2004_IG.1_11-AR.pdf
553487,,E/ESCWA/SDD/2004/IG.1/12,"Report :; 5th session of the Committee on Social Development, 29-30 March 2005, Beirut",
554572,,E/ESCWA/23/INF.1,"List of 23rd session documents :; Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005",http://digitallibrary.un.org/record/554572/files/E_ESCWA_23_INF.1-AR.pdf; http://digitallibrary.un.org/record/554572/files/E_ESCWA_23_INF.1-EN.pdf
554573,,E/ESCWA/23/INF.2,"Qa`imat al-matbu'at wa-al-wata`iq alati asdartha al-lajnah munthu dawratiha al-thaniyah wa-al-'ishrin; al-Lajnah al-Iqtisadiyah wal-Ijtima'iyah li Gharbi Assiya, al-dawrah 23, Dimashq, 9-12 Ayar/Maio 2005",http://digitallibrary.un.org/record/554573/files/E_ESCWA_23_INF.2-AR.pdf
554574,,E/ESCWA/GRID/2004/1/Rev.1,Khittat 'amal li-tanfith Itifaq al-Turuuq al-Duwaliyah fil-Mashreq al-'Arabi,http://digitallibrary.un.org/record/554574/files/E_ESCWA_GRID_2004_1_Rev.1-AR.pdf
554575,,E/ESCWA/GRID/2005/WG.2/2,Mustaqbal al-tijarah al-'Arabiyah al-bainiyah fi thil mintaqat al-tijarah al-hurah al-'Arabiyahal-kubrah wa-al-itifaqat al-thunaiyah wa-al-muta'adidat al-atraf /; [Mu'tasim Rashid Sulaiman],
554576,,E/ESCWA/GRID/2005/IG.1/INF.2,"Qa`imat al-matbu'at :; al-Lajnah al-Iqtisadiyah al-Ijtima'iyah, Lajnat al-Naq, al-dawrah 6, Beyrouth, 22-24 Shubat/Febrair 2005",
554577,,E/ESCWA/GRID/2005/IG.1/INF.1,"Aide-memoire :; Economic and Social Commission for Western Asia, Committee on Transport, 6th session, Beirut, 22-24 February 2005",
554578,,E/ESCWA/GRID/2005/IG.1/L.1,"Provisional agenda :; Economic and Social Commission for Western Asia, Committee on Transport, 6th session, Beirut, 22-24 February 2005",
554579,,E/ESCWA/GRID/2005/IG.1/L.1/Add.1,"Annotated provisional agenda :; Economic and Social Commission for Western Asia, Committee on Transport, 6th session, Beirut, 22-24 February 2005",
554580,,E/ESCWA/GRID/2005/IG.1/L.2,"Proposed organization of work :; Economic and Social Commission for Western Asia, Committee on Transport, 6th session, Beirut, 22-24 February 2005",
554581,,E/ESCWA/GRID/2005/IG.1/3,Review of transport-related actions taken since the 5th session of the Committee on Transport,
554584,,E/ESCWA/GRID/2005/IG.1/3(PartII),Review of transport-related actions taken since the 5th session of the Committee on Transport :; progress made in implementing transport-related activities since the 5th session of the Committee on Transport,
554585,,E/ESCWA/GRID/2005/IG.1/4,Proposed strategic framework and programme of work for the biennium 2006-2007 in the field of transport,
554828,,E/ESCWA/23/INF.4,"Proposed technical cooperation projects, 2005-2007 :; note /; by the Secretariat",http://digitallibrary.un.org/record/554828/files/E_ESCWA_23_INF.4-AR.pdf; http://digitallibrary.un.org/record/554828/files/E_ESCWA_23_INF.4-EN.pdf
554829,,E/ESCWA/23/1,"Agenda :; Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005",http://digitallibrary.un.org/record/554829/files/E_ESCWA_23_1-AR.pdf; http://digitallibrary.un.org/record/554829/files/E_ESCWA_23_1-EN.pdf
554830,,E/ESCWA/23/L.1/Add.1,"Annotated provisional agenda :; Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005",http://digitallibrary.un.org/record/554830/files/E_ESCWA_23_L.1_Add.1-AR.pdf; http://digitallibrary.un.org/record/554830/files/E_ESCWA_23_L.1_Add.1-EN.pdf
554831,,E/ESCWA/23/2,"Organization of work :; Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005",http://digitallibrary.un.org/record/554831/files/E_ESCWA_23_2-AR.pdf; http://digitallibrary.un.org/record/554831/files/E_ESCWA_23_2-EN.pdf
554832,,E/ESCWA/23/3,Consideration of requests by States Members of the United Nations and/or its specialized agencies that are not members of the Economic and Social Commission for Western Asia to participate as observers in the 23rd session of the Commission :; note /; by the Executive Secretary,http://digitallibrary.un.org/record/554832/files/E_ESCWA_23_3-AR.pdf; http://digitallibrary.un.org/record/554832/files/E_ESCWA_23_3-EN.pdf
554833,,E/ESCWA/23/4,Priority issues in the Western Asia region,http://digitallibrary.un.org/record/554833/files/E_ESCWA_23_4-AR.pdf; http://digitallibrary.un.org/record/554833/files/E_ESCWA_23_4-EN.pdf
554837,,E/ESCWA/23/5,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia,http://digitallibrary.un.org/record/554837/files/E_ESCWA_23_5-AR.pdf; http://digitallibrary.un.org/record/554837/files/E_ESCWA_23_5-EN.pdf
554839,,E/ESCWA/23/5(PartI)/Add.1,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : implementation of 2004-2005 biennium regular budget activities : progress made during 2004,http://digitallibrary.un.org/record/554839/files/E_ESCWA_23_5%28PartI%29_Add.1-AR.pdf; http://digitallibrary.un.org/record/554839/files/E_ESCWA_23_5%28PartI%29_Add.1-EN.pdf
554841,,E/ESCWA/23/5(PartI)/Add.2,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : implementation of 2004-2005 biennium regular budget activities : follow-up to implementation of the resolutions adopted by the Commission at its 22nd session,http://digitallibrary.un.org/record/554841/files/E_ESCWA_23_5%28PartI%29_Add.2-AR.pdf; http://digitallibrary.un.org/record/554841/files/E_ESCWA_23_5%28PartI%29_Add.2-EN.pdf
554887,,E/ESCWA/EAD/2005/2,Economic trends and impacts in the ESCWA region.; Issue No. 2,https://unp.un.org/details.aspx?entry=E05035
554889,,E/ESCWA/EAD/2005/4,The impact of economic variables on the social dimension of development :; education and health,http://digitallibrary.un.org/record/554889/files/E_ESCWA_EAD_2005_4-AR.pdf; http://digitallibrary.un.org/record/554889/files/E_ESCWA_EAD_2005_4-EN.pdf
554891,,E/ESCWA/ICTD/2004/3,Nashrat tiknolojiyah al-ma'lumat wa-al-itisat lil-tanmiyah fi Gharbi Assiyah.; Al-'adad 3,http://digitallibrary.un.org/record/554891/files/E_ESCWA_ICTD_2004_3-AR.pdf
554894,,E/ESCWA/ICTD/2005/2,Information and communication technologies for employment creation and poverty alleviation in selected ESCWA member countries,http://digitallibrary.un.org/record/554894/files/E_ESCWA_ICTD_2005_2-AR.pdf; http://digitallibrary.un.org/record/554894/files/E_ESCWA_ICTD_2005_2-EN.pdf
556410,,E/ESCWA/EAD/2005/3,Analysis of performance and assessment of growth and productivity in the ESCWA region.; 3rd issue,https://unp.un.org/details.aspx?entry=E05037
557314,,E/ESCWA/23/5(PartII),Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : the financial and budgetary position,
557315,,E/ESCWA/23/5(PartIII),Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : the technical cooperation programme and regional advisory services,
557317,,E/ESCWA/23/5(PartIII)/Add.1,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : the technical cooperation programme and regional advisory services : technical cooperation strategy,http://digitallibrary.un.org/record/557317/files/E_ESCWA_23_5%28PartIII%29_Add.1-AR.pdf; http://digitallibrary.un.org/record/557317/files/E_ESCWA_23_5%28PartIII%29_Add.1-EN.pdf
557318,,E/ESCWA/23/5(PartIII)/Add.2,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for the Western Asia : the technical cooperation programme and regional advisory services : technical cooperation activities,http://digitallibrary.un.org/record/557318/files/E_ESCWA_23_5%28PartIII%29_Add.2-AR.pdf; http://digitallibrary.un.org/record/557318/files/E_ESCWA_23_5%28PartIII%29_Add.2-EN.pdf
557319,,E/ESCWA/23/5(PartIII)/Add.3,Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : the technical cooperation programme and regional advisory services : regular programme of technical cooperation,http://digitallibrary.un.org/record/557319/files/E_ESCWA_23_5%28PartIII%29_Add.3-AR.pdf; http://digitallibrary.un.org/record/557319/files/E_ESCWA_23_5%28PartIII%29_Add.3-EN.pdf
557320,,E/ESCWA/23/5(PartIV),Report of the Executive Secretary on the activities of the Commission :; Economic and Social Commission for Western Asia : recommendations of the United Nations Office of Internal Oversight Services on its audit of the regional commissions,http://digitallibrary.un.org/record/557320/files/E_ESCWA_23_5%28PartIV%29-AR.pdf; http://digitallibrary.un.org/record/557320/files/E_ESCWA_23_5%28PartIV%29-EN.pdf
557321,,E/ESCWA/23/6,Adoption of the memorandum of understanding on cooperation in the field of maritime transport in the Arab Mashreq,http://digitallibrary.un.org/record/557321/files/E_ESCWA_23_6-AR.pdf; http://digitallibrary.un.org/record/557321/files/E_ESCWA_23_6-EN.pdf
557322,,E/ESCWA/23/7,"Draft programme of work for the biennium 2006-2007 :; Economic and Social Commission for Western Asia, 23rd session, Damascus, 9-12 May 2005",http://digitallibrary.un.org/record/557322/files/E_ESCWA_23_7-AR.pdf; http://digitallibrary.un.org/record/557322/files/E_ESCWA_23_7-EN.pdf
557494,,E/ESCWA/SDPD/2005/1(PartII),"Tahsin kafa`at al-taqah wa-istikhdam al-wuqud al-uhfuri al-anthaf fi qita'at mukhtarah fi ba'dh buldan al-Iskwa.; Al-juz` 2,; Istikhdamat al-wuqud al-uhfuri al-anthaf",http://digitallibrary.un.org/record/557494/files/E_ESCWA_SDPD_2005_1%28PartII%29-AR.pdf
557495,,E/ESCWA/SDD/2005/2,"Report :; Expert Group Meeting to Discuss the Regional Report on Integrated Social Policies in Arab Countries, Beirut, 31 January-2 February 2005",http://digitallibrary.un.org/record/557495/files/E_ESCWA_SDD_2005_2-AR.pdf; http://digitallibrary.un.org/record/557495/files/E_ESCWA_SDD_2005_2-EN.pdf
557496,,E/ESCWA/SDPD/2005/2,"Networking research, development and innovation in Arab countries",http://digitallibrary.un.org/record/557496/files/E_ESCWA_SDPD_2005_2-AR.pdf; http://digitallibrary.un.org/record/557496/files/E_ESCWA_SDPD_2005_2-EN.pdf
557674,,E/ESCWA/SDPD/2005/WG.2/2,Tawfir al-ma'lumat al-bi`iyah min ajli tahqiq musharakat al-muwatinin bi-duwal al-Iskwa,
557675,,E/ESCWA/SDPD/2005/WG.2/3,"Al-I'tibarat al-taqafiyah wal-tashri'iyah wal-utur al-mu`asasiyah li-daman musharakat al-muwatinin fil-idarah al-bi`iyah al-mustadamah /; i'dad, Ahmad Attahallah",
557676,,E/ESCWA/SDPD/2005/WG.2/CP.1,Al-Waraqah al-qutriyah lil-Jumhuriyah al-Yamaniyah hawla tawfir al-ma'lumat al-bi`iyah min ajli tahqiq musharakat al-muwatinin bi-duwal al-Iskwa,
557677,,E/ESCWA/SDPD/2005/WG.2/CP.2,Al-Waraqah al-qutriyah lil-sultah al-Filistiniyah hawla tawfir al-ma'lumat al-bi`iyah min ajli tahqiq musharakat al-muwatinin bi-duwal al-Iskwa,
